models,ep,h,f,experts,topk,target_rows,cohort,status,pflops,ms,reference_backend,reference_pflops,retention_pct,historical_gain_pct,tile_n,tile_k,along_n,swizzle,comm,compute,buffer_rows,tail_balance,run,case_index,reference_run,reference_case
"qwen35_397b","8","4096","1024","512","10","512","historical_transport_snapshot","valid","0.8239161561341433","0.66728800525","deepgemm_m256","1.5380960970640103","53.56727435346029","59.61803361068281","256","64","0","1","40","108","0","true","20260916-231801-1bbbcb","11","20260916-135022-79e248","10"
"qwen35_397b","8","4096","1024","512","10","1024","historical_transport_snapshot","valid","0.9422462260824291","1.166976005","deepgemm_m256","1.622122892362121","58.087228194550576","72.43267803951116","256","64","0","1","40","108","0","true","20260916-231801-1bbbcb","12","20260916-135022-79e248","11"
"qwen35_397b","8","4096","1024","512","10","2048","historical_transport_snapshot","valid","1.011289153444157","2.17460799","cutlass_stock","1.4090732067876401","71.76980930250329","81.99583744286711","256","64","0","1","40","108","0","true","20260916-231801-1bbbcb","13","20260916-135022-79e248","12"
"qwen35_397b","8","4096","1024","512","10","4096","historical_transport_snapshot","valid","1.0270631103551555","4.2822560075","deepgemm_m256","1.4231459918086986","72.16849966670284","82.0432993461099","256","64","0","1","40","108","0","true","20260916-231801-1bbbcb","14","20260916-135022-79e248","13"
"qwen35_397b","8","4096","1024","512","10","8192","historical_transport_snapshot","valid","0.9556760402072255","9.2040882125","deepgemm_m256","1.3969574271721006","68.4112501654275","68.73128349539928","256","64","0","1","40","108","0","true","20260916-231801-1bbbcb","15","20260916-135022-79e248","14"
"qwen35_122b","8","3072","1024","256","8","192","historical_transport_snapshot","valid","0.37182287139743997","0.20791999975","deepgemm_m128","0.8564051943108619","43.41669969629749","37.44902202463572","256","64","0","2","40","108","0","true","20260916-231801-1bbbcb","16","20260916-135538-57e015","7"
"qwen35_122b","8","3072","1024","256","8","256","historical_transport_snapshot","valid","0.5005011524639041","0.20595200349999998","deepgemm_m128","1.1411656672762769","43.858763614795336","33.77485898067511","256","64","0","2","40","108","0","true","20260916-231801-1bbbcb","17","20260916-135538-57e015","8"
"qwen35_122b","8","3072","1024","256","8","384","historical_transport_snapshot","valid","0.6107746487388972","0.253151998","deepgemm_m128","1.3230662880510777","46.16357126282685","42.03008423421568","256","64","0","8","40","108","0","true","20260916-231801-1bbbcb","18","20260916-135538-57e015","9"
"qwen35_122b","8","3072","1024","256","8","512","historical_transport_snapshot","valid","0.6662651621740082","0.309423998","deepgemm_m256","1.5697023680331361","42.445318026044","44.65587515613447","256","64","0","8","40","108","0","true","20260916-231801-1bbbcb","19","20260916-135538-57e015","10"
"qwen35_122b","8","3072","1024","256","8","1024","historical_transport_snapshot","valid","0.8597959210630601","0.479552008","deepgemm_m256","1.6836956761044182","51.06599329472519","65.20085236510988","256","64","0","8","40","108","0","true","20260916-231801-1bbbcb","20","20260916-135538-57e015","11"
"qwen35_122b","8","3072","1024","256","8","2048","historical_transport_snapshot","valid","0.9462017041961506","0.87152001225","deepgemm_m256","1.7060163631435414","55.462639435219685","74.4850343222856","256","64","0","8","40","108","0","true","20260916-231801-1bbbcb","21","20260916-135538-57e015","12"
"qwen35_122b","8","3072","1024","256","8","4096","historical_transport_snapshot","valid","1.0409833701006024","1.5843360125000001","deepgemm_m256","1.5697980133312361","66.31320470915573","87.27037677558313","256","64","0","8","40","108","0","true","20260916-231801-1bbbcb","22","20260916-135538-57e015","13"
"qwen35_122b","8","3072","1024","256","8","8192","historical_transport_snapshot","valid","1.0622041782936602","3.1053680175","deepgemm_m256","1.447563871855633","73.37874334567496","89.04013733373874","256","64","0","8","40","108","0","true","20260916-231801-1bbbcb","23","20260916-135538-57e015","14"
"qwen3_235b","8","4096","1536","128","8","192","historical_transport_snapshot","valid","0.36106995645079487","0.21411200225000002","deepgemm_m256","0.8567088859884185","42.14616684338628","39.250484263779754","128","64","0","4","20","128","0","true","20260916-231801-1bbbcb","24","20260916-135928-8aa7a2","7"
"qwen3_235b","8","4096","1536","128","8","256","historical_transport_snapshot","valid","0.5350428406012346","0.19265600300000002","deepgemm_m256","1.1412667457826227","46.88148871229307","55.182292580833845","128","64","0","4","20","128","0","true","20260916-231801-1bbbcb","25","20260916-135928-8aa7a2","8"
"qwen3_235b","8","4096","1536","128","8","384","historical_transport_snapshot","valid","0.7018175285859034","0.22031199899999998","deepgemm_m128","1.320084229442913","53.16460214679457","88.27844381276758","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","26","20260916-135928-8aa7a2","9"
"qwen3_235b","8","4096","1536","128","8","512","historical_transport_snapshot","valid","0.7986426798810263","0.25813600425","deepgemm_m256","1.4369244784423125","55.580003811111155","107.52161232076558","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","27","20260916-135928-8aa7a2","10"
"qwen3_235b","8","4096","1536","128","8","1024","historical_transport_snapshot","valid","0.8553865671463261","0.48202400675","deepgemm_m256","1.6460543567281016","51.96587607511314","29.18692379007739","256","64","1","4","40","108","0","true","20260916-231801-1bbbcb","28","20260916-135928-8aa7a2","11"
"qwen3_235b","8","4096","1536","128","8","2048","historical_transport_snapshot","valid","1.07361880762469","0.76808799825","deepgemm_m256","1.728009352846402","62.130381751476605","150.37547707835182","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","29","20260916-135928-8aa7a2","12"
"qwen3_235b","8","4096","1536","128","8","4096","historical_transport_snapshot","valid","1.057358260821928","1.559800025","deepgemm_m256","1.5825958268656029","66.8116421686812","28.220540963255814","256","64","1","4","40","108","0","true","20260916-231801-1bbbcb","30","20260916-135928-8aa7a2","13"
"qwen3_235b","8","4096","1536","128","8","8192","historical_transport_snapshot","valid","1.1807673184502838","2.7935519825000004","deepgemm_m256","1.4446171949676463","81.73565443935674","168.26921753907254","256","64","1","4","20","128","0","true","20260916-231801-1bbbcb","31","20260916-135928-8aa7a2","14"
"kimi_k25","8","7168","2048","384","8","192","historical_transport_snapshot","valid","0.5003493691511393","1.08157602","deepgemm_m256","1.0757225327970268","46.512864971802905","21.439085483792432","256","64","0","8","40","108","0","true","20260916-231905-faa30e","0","20260916-141010-bd60f1","7"
"kimi_k25","8","7168","2048","384","8","256","historical_transport_snapshot","valid","0.7992407205494629","0.902799979","deepgemm_m256","1.4147461904406426","56.49357644147662","27.066020622935795","256","64","0","8","40","108","0","true","20260916-231905-faa30e","1","20260916-141010-bd60f1","8"
"kimi_k25","8","7168","2048","384","8","384","historical_transport_snapshot","valid","0.9060626839496099","1.1945440175000002","deepgemm_m128","1.3897571449522144","65.19575648454494","22.771533406469867","256","64","1","8","40","108","0","true","20260916-231905-faa30e","2","20260916-141010-bd60f1","9"
"kimi_k25","8","7168","2048","384","8","512","historical_transport_snapshot","valid","0.9665989284422595","1.49297601","deepgemm_m256","1.5934123938319609","60.6621946825522","19.42107428772417","256","64","1","8","40","108","0","true","20260916-231905-faa30e","3","20260916-141010-bd60f1","10"
"kimi_k25","8","7168","2048","384","8","1024","historical_transport_snapshot","valid","1.0656889049541642","2.708311975","deepgemm_m256","1.380505847800628","77.19553717588241","16.90233720212384","256","64","1","8","40","108","0","true","20260916-231905-faa30e","4","20260916-141010-bd60f1","11"
"kimi_k25","8","7168","2048","384","8","2048","historical_transport_snapshot","valid","1.0949898411557606","5.27168","deepgemm_m256","1.3895662198195466","78.80083910631905","13.441179329928987","256","64","1","8","40","108","0","true","20260916-231905-faa30e","5","20260916-141010-bd60f1","12"
"kimi_k25","8","7168","2048","384","8","4096","historical_transport_snapshot","valid","1.068116724658484","10.808624025","cutlass_stock","1.335219279270712","79.99560381137412","9.402714421829451","256","64","1","8","40","108","0","true","20260916-231905-faa30e","6","20260916-141010-bd60f1","13"
"kimi_k25","8","7168","2048","384","8","8192","historical_transport_snapshot","valid","1.0659887990780503","21.660400375000002","","","","","256","64","1","8","40","108","0","true","20260916-231905-faa30e","7","",""
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","192","historical_transport_snapshot","valid","0.44936620090382257","0.4587760045","deepgemm_m256","0.9959344358267203","45.12005858405789","23.655987875451356","256","64","0","4","40","108","0","true","20260916-231905-faa30e","8","20260916-141757-483633","7"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","256","historical_transport_snapshot","valid","0.6939819165764596","0.3960879965","deepgemm_m256","1.3271944791340748","52.28939145597159","27.533272836759636","256","64","0","4","40","108","0","true","20260916-231905-faa30e","9","20260916-141757-483633","8"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","384","historical_transport_snapshot","valid","0.8034483998522822","0.513183996","deepgemm_m128","1.4276503979565969","56.2776714104701","26.152025305948932","256","64","0","2","40","108","0","true","20260916-231905-faa30e","10","20260916-141757-483633","9"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","512","historical_transport_snapshot","valid","0.8917195665974713","0.6165120005","deepgemm_m256","1.599727111666633","55.7419799973545","24.75345279187311","256","64","0","2","40","108","0","true","20260916-231905-faa30e","11","20260916-141757-483633","10"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","1024","historical_transport_snapshot","valid","1.010944768396842","1.0876080099999998","deepgemm_m256","1.6828366391754677","60.07385059622723","17.803471307645125","256","64","0","2","40","108","0","true","20260916-231905-faa30e","12","20260916-141757-483633","11"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","2048","historical_transport_snapshot","valid","1.103701257053376","1.9924080375","deepgemm_m256","1.465319957834748","75.32151945055581","17.401255088040667","256","64","0","2","40","108","0","true","20260916-231905-faa30e","13","20260916-141757-483633","12"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","4096","historical_transport_snapshot","valid","1.0719705438147709","4.102768062500001","deepgemm_m256","1.440150413083482","74.43462391678885","18.38251306217966","256","64","0","2","40","108","0","true","20260916-231905-faa30e","14","20260916-141757-483633","13"
"mimo_v2_flash/mimo_v25","8","4096","2048","256","8","8192","historical_transport_snapshot","valid","1.0424480112605286","8.437920094999999","deepgemm_m256","1.4034532886924018","74.27735712043383","16.31292995788911","256","64","0","2","40","108","0","true","20260916-231905-faa30e","15","20260916-141757-483633","14"
"mimo_v25_pro","8","6144","2048","384","8","192","historical_transport_snapshot","valid","0.5009552146046096","0.9259439855","deepgemm_m256","1.065866246862385","46.999819731536014","19.33508017802228","256","64","1","8","40","108","0","true","20260916-231905-faa30e","16","20260916-142859-ef8869","7"
"mimo_v25_pro","8","6144","2048","384","8","256","historical_transport_snapshot","valid","0.7924781120512103","0.780432016","deepgemm_m256","1.4080064794653144","56.28369781026513","27.366377771718664","256","64","1","8","40","108","0","true","20260916-231905-faa30e","17","20260916-142859-ef8869","8"
"mimo_v25_pro","8","6144","2048","384","8","384","historical_transport_snapshot","valid","0.8907366622515631","1.0415120150000001","deepgemm_m128","1.397680083241393","63.72965265311892","22.063307162135803","256","64","0","2","40","108","0","true","20260916-231905-faa30e","18","20260916-142859-ef8869","9"
"mimo_v25_pro","8","6144","2048","384","8","512","historical_transport_snapshot","valid","0.972463756680602","1.2719760225","deepgemm_m256","1.4773722524339616","65.8238812241447","21.16580719586636","256","64","0","2","40","108","0","true","20260916-231905-faa30e","19","20260916-142859-ef8869","10"
"mimo_v25_pro","8","6144","2048","384","8","1024","historical_transport_snapshot","valid","1.0563198792546544","2.342000005","deepgemm_m256","1.3872508743746776","76.14483427381548","14.75525210342603","256","64","0","2","40","108","0","true","20260916-231905-faa30e","20","20260916-142859-ef8869","11"
"mimo_v25_pro","8","6144","2048","384","8","2048","historical_transport_snapshot","valid","1.1037204966528429","4.48283994","deepgemm_m256","1.3978706257308045","78.95727089020271","19.41787096239713","256","64","0","2","40","108","0","true","20260916-231905-faa30e","21","20260916-142859-ef8869","12"
"mimo_v25_pro","8","6144","2048","384","8","4096","historical_transport_snapshot","valid","1.051776857512916","9.4084639525","deepgemm_m256","1.378489756773066","76.29921458212655","14.906832609241484","256","64","0","2","40","108","0","true","20260916-231905-faa30e","22","20260916-142859-ef8869","13"
"mimo_v25_pro","8","6144","2048","384","8","8192","historical_transport_snapshot","valid","1.0077409417135126","19.639183525","","","","","256","64","0","2","40","108","0","true","20260916-231905-faa30e","23","",""
"mixtral_8x7b","8","4096","14336","8","2","192","historical_transport_snapshot","valid","0.4171336827760417","0.10811199974999999","deepgemm_m256","0.7564606317775991","55.142814477446564","10.034035791665197","256","64","0","8","20","128","0","true","20260916-231905-faa30e","24","20260916-143404-782945","7"
"mixtral_8x7b","8","4096","14336","8","2","256","historical_transport_snapshot","valid","0.5639823492158775","0.106616","deepgemm_m256","1.0086141757034655","55.91655985030389","17.295714526900284","256","64","0","8","20","128","0","true","20260916-231905-faa30e","25","20260916-143404-782945","8"
"mixtral_8x7b","8","4096","14336","8","2","384","historical_transport_snapshot","valid","0.6983578513379585","0.129152","deepgemm_m128","1.2540922304783093","55.68632309217046","20.63924832755204","256","64","1","8","20","128","0","true","20260916-231905-faa30e","26","20260916-143404-782945","9"
"mixtral_8x7b","8","4096","14336","8","2","512","historical_transport_snapshot","valid","0.7722777277372834","0.15571999549999999","deepgemm_m128","1.3318317698586126","57.98613197365524","23.097872488700368","256","64","1","8","20","128","0","true","20260916-231905-faa30e","27","20260916-143404-782945","10"
"mixtral_8x7b","8","4096","14336","8","2","1024","historical_transport_snapshot","valid","0.9736947040282281","0.24701599749999997","deepgemm_m256","1.555262082406999","62.60647096348488","23.528842499360824","256","64","1","8","20","128","0","true","20260916-231905-faa30e","28","20260916-143404-782945","11"
"mixtral_8x7b","8","4096","14336","8","2","2048","historical_transport_snapshot","valid","1.0746629732865935","0.447615996","deepgemm_m256","1.6895067284931653","63.60809076179663","26.49414013568898","256","64","1","8","20","128","0","true","20260916-231905-faa30e","29","20260916-143404-782945","12"
"mixtral_8x7b","8","4096","14336","8","2","4096","historical_transport_snapshot","valid","1.1561594733712144","0.8321280035","deepgemm_m256","1.7329897066003326","66.71473402108622","19.128786716766232","256","64","1","8","20","128","0","true","20260916-231905-faa30e","30","20260916-143404-782945","13"
"mixtral_8x7b","8","4096","14336","8","2","8192","historical_transport_snapshot","valid","1.2365464231155843","1.55606398","deepgemm_m256","1.4760968260932126","83.77136250528723","16.675408648685508","256","64","1","8","20","128","0","true","20260916-231905-faa30e","31","20260916-143404-782945","14"
"mixtral_8x22b","8","6144","16384","8","2","192","historical_transport_snapshot","valid","0.5239184828408784","0.14755999999999997","deepgemm_m256","0.9420624423628198","55.61398685280565","13.895365783410153","256","64","0","1","20","128","0","true","20260916-232039-0720bb","0","20260916-143729-b7220d","7"
"mixtral_8x22b","8","6144","16384","8","2","256","historical_transport_snapshot","valid","0.7456972157497247","0.13823199675","deepgemm_m256","1.2555936470192852","59.39001184977095","18.606403983671015","256","64","0","1","20","128","0","true","20260916-232039-0720bb","1","20260916-143729-b7220d","8"
"mixtral_8x22b","8","6144","16384","8","2","384","historical_transport_snapshot","valid","0.852815285061533","0.18130400024999999","deepgemm_m128","1.2791947231351517","66.66813657356136","18.15734854421671","256","64","1","8","20","128","0","true","20260916-232039-0720bb","2","20260916-143729-b7220d","9"
"mixtral_8x22b","8","6144","16384","8","2","512","historical_transport_snapshot","valid","0.9426367600608165","0.21870400025","deepgemm_m128","1.511336786103667","62.37105910000382","20.893989226427045","256","64","1","8","20","128","0","true","20260916-232039-0720bb","3","20260916-143729-b7220d","10"
"mixtral_8x22b","8","6144","16384","8","2","1024","historical_transport_snapshot","valid","1.0808348208069265","0.3814799935","deepgemm_m256","1.7273722970847505","62.571040570178674","24.299049119072613","256","64","1","8","20","128","0","true","20260916-232039-0720bb","4","20260916-143729-b7220d","11"
"mixtral_8x22b","8","6144","16384","8","2","2048","historical_transport_snapshot","valid","1.1384685282815543","0.72433598325","deepgemm_m256","1.731288947905993","65.7584356244254","25.265623202766662","256","64","1","8","20","128","0","true","20260916-232039-0720bb","5","20260916-143729-b7220d","12"
"mixtral_8x22b","8","6144","16384","8","2","4096","historical_transport_snapshot","valid","1.2465213958979808","1.323095975","deepgemm_m256","1.569762102443713","79.40829976449744","20.427848214110078","256","64","1","8","20","128","0","true","20260916-232039-0720bb","6","20260916-143729-b7220d","13"
"mixtral_8x22b","8","6144","16384","8","2","8192","historical_transport_snapshot","insufficient_memory","","","deepgemm_m256","1.497156327023809","","","256","64","1","8","20","128","0","true","20260916-232039-0720bb","7","20260916-143729-b7220d","14"
