model,suite,aliases,global_seq,cp,m,n,k,q_heads,kv_heads,head_dim,max_context,within_native_context,comm_ctas,qkv_policy_request,qkv_policy_model,raster,swizzle,tile_m,tile_n,tile_k,cluster_m,warmup,iterations,process_model,timing,eager_epoch_mode,graph_epoch_mode,graph_kernel_nodes,correctness_scope,eager_p50_ms,eager_p95_ms,eager_p50_tflops_per_gpu,graph_p50_ms,graph_p95_ms,graph_p50_tflops_per_gpu,serial_diagnostic_p50_ms,best_separated,best_separated_p50_ms,eager_speedup_over_best_separated,graph_speedup_over_best_separated,te_boundary_p50_ms,cublas_boundary_p50_ms,cublaslt_boundary_p50_ms,te_userbuffers_p50_ms,te_userbuffers_p95_ms,te_userbuffers_launch,te_userbuffers_timing,te_userbuffers_timed_boundary,eager_speedup_over_te_userbuffers,graph_speedup_over_te_userbuffers,best_external_p50_ms,eager_speedup_over_best_external,graph_speedup_over_best_external
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,131072,8,16384,8192,3072,48,8,128,262144,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,1.674207926,1.686817646,492.551557083,1.67059207,1.685846329,493.61764349330355,,cuBLASLt+NCCL,2.2870079278945923,1.3660238327497873,1.3689804764215074,2.385200023651123,2.3798240423202515,2.2870079278945923,1.9352800250053406,1.9454624474048612,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1559376795145697,1.1584396093807272,1.9352800250053406,1.1559376795145697,1.1584396093807272
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,262144,4,65536,8192,3072,48,8,128,262144,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,5.657471657,5.723491192,583.040461059441,5.631392002,5.737835407,585.740591696781,,cuBLASLt+NCCL,7.748064041137695,1.3695276814247936,1.3758701291591768,7.863680124282837,8.369887828826904,7.748064041137695,6.692608118057251,6.842595219612122,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1829680330393657,1.188446500559783,6.692608118057251,1.1829680330393657,1.188446500559783
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,262144,8,32768,8192,3072,48,8,128,262144,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,3.304816008,3.315609694,499.0497013060946,3.293392181,3.306051254,500.78076069374134,,cuBLASLt+NCCL,4.467535972595215,1.351825929728193,1.356515023740264,4.6553120613098145,4.666032075881958,4.467535972595215,3.6800320148468018,3.698915207386017,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1135361260471122,1.117398661500861,3.6800320148468018,1.1135361260471122,1.117398661500861
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,524288,4,131072,8192,3072,48,8,128,262144,False,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,11.22239971,11.3872385,587.8484047202058,11.22632027,13.14528465,587.6431108317205,,TE+NCCL,15.75264024734497,1.4036784158835642,1.4031882102491424,15.75264024734497,15.9834885597229,15.97811222076416,13.542416095733643,17.15023889541626,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.2067308637800822,1.206309438001954,13.542416095733643,1.2067308637800822,1.206309438001954
nanbeige42_3b,model,Nanbeige/Nanbeige4.2-3B,524288,8,65536,8192,3072,48,8,128,262144,False,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,6.539184093,6.563947201,504.426062398057,6.526351929,6.649084568,505.417868851185,,cuBLASLt+NCCL,8.80299186706543,1.3461911672572069,1.3488380588164617,9.024911880493164,9.05564832687378,8.80299186706543,7.058495998382568,7.205249643325805,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.079415397700529,1.0815377526636243,7.058495998382568,1.079415397700529,1.0815377526636243
llama3_8b,model,Llama 3/3.1 8B,1024,4,256,6144,4096,32,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.05108800158,0.05220960081,252.20994146391112,0.04572800174,0.04627199844,281.7726862691464,,cuBLASLt+NCCL,0.06273600086569786,1.2279987262265086,1.3719383852021751,0.06539199873805046,0.06358399987220764,0.06273600086569786,0.05804799869656563,0.06008640099316835,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.136235454535578,1.2694190974408763,0.05804799869656563,1.136235454535578,1.2694190974408763
llama3_8b,model,Llama 3/3.1 8B,1024,8,128,6144,4096,32,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.06086400151,0.06191200018,105.84994059159091,0.05404800177,0.05468799919,119.1986888139861,,TE+NCCL,0.05655999854207039,0.9292849161877327,1.0464771442015588,0.05655999854207039,0.05862399935722351,0.05788800120353699,0.09966399893164635,0.15726560056209563,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.6374867977629022,1.84399044678403,0.05655999854207039,0.9292849161877327,1.0464771442015588
llama3_8b,model,Llama 3/3.1 8B,4096,4,1024,6144,4096,32,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1166879982,0.1181295961,441.6873058672455,0.1103999987,0.1113343984,466.8442768016083,,TE+NCCL,0.14609599858522415,1.2520224945055587,1.3233333361010642,0.14609599858522415,0.14636800438165665,0.1467999964952469,0.11911999806761742,0.1308304004371166,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.020841902381846,1.0789855024483566,0.11911999806761742,1.020841902381846,1.0789855024483566
llama3_8b,model,Llama 3/3.1 8B,4096,8,512,6144,4096,32,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.09891200066,0.09990400076,260.532631066488,0.09182399511,0.09309120476,280.64346084189884,,TE+NCCL,0.10459199920296669,1.0574247665102954,1.1390486667201893,0.10459199920296669,0.12326399981975555,0.10697600245475769,0.1287200003862381,0.13060639947652816,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.3013587787866114,1.401812241256098,0.10459199920296669,1.0574247665102954,1.1390486667201893
llama3_8b,model,Llama 3/3.1 8B,16384,4,4096,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.3604640067,0.3626079857,571.9251475212545,0.3530400097,0.3543359935,583.952029638753,,cuBLASLt+NCCL,0.4715680032968521,1.3082249393330403,1.3357353000799335,0.47308799624443054,0.47275200486183167,0.4715680032968521,0.39795199036598206,0.40259999930858614,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1039992425573348,1.127214988193963,0.39795199036598206,1.1039992425573348,1.127214988193963
llama3_8b,model,Llama 3/3.1 8B,16384,8,2048,6144,4096,32,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.2567520142,0.2590816021,401.47383234822547,0.2421920002,0.2433920056,425.60949584989635,,cuBLASLt+NCCL,0.3050079941749573,1.1879478146464226,1.25936444607206,0.30561599135398865,0.3073599934577942,0.3050079941749573,0.2922400087118149,0.3004511997103691,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1382189527213256,1.2066460018104879,0.2922400087118149,1.1382189527213256,1.2066460018104879
llama3_8b,model,Llama 3/3.1 8B,131072,4,32768,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,2.737663984,2.766308784,602.436037184613,2.779439926,2.826126575,593.3812154873681,,cuBLASLt+NCCL,3.5035200119018555,1.2797480013536444,1.2605129469172978,3.521216034889221,3.5340319871902466,3.5035200119018555,3.082319974899292,3.8757647037506104,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.125894190416939,1.1089716118941915,3.082319974899292,1.125894190416939,1.1089716118941915
llama3_8b,model,Llama 3/3.1 8B,131072,8,16384,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,1.656656027,1.673827171,497.77003034559334,1.646719933,1.650871992,500.77350999795055,,cuBLASLt+NCCL,2.0103679895401,1.2135095981153246,1.2208317572725345,2.065392017364502,2.0565760135650635,2.0103679895401,1.7508800029754639,1.7694848239421845,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0568760046985082,1.063253057115611,1.7508800029754639,1.0568760046985082,1.063253057115611
llama3_8b,model,Llama 3/3.1 8B,262144,4,65536,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,5.493072033,5.57407999,600.4900106009587,5.481424332,5.505923271,601.7660161924498,,TE+NCCL,7.0027360916137695,1.2748305592106497,1.2775394983987112,7.0027360916137695,7.675055980682373,7.0528481006622314,6.343407869338989,6.433244824409485,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.154801508378288,1.157255392965441,6.343407869338989,1.154801508378288,1.157255392965441
llama3_8b,model,Llama 3/3.1 8B,262144,8,32768,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,3.235536098,3.267766476,509.73544776195547,3.248048067,3.264395237,507.7718702566233,,cuBLASLt+NCCL,3.9288159608840942,1.2142704769427963,1.2095929246862633,4.037344217300415,4.055248022079468,3.9288159608840942,3.3852479457855225,3.415129625797272,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0462711103356457,1.0422407168722243,3.3852479457855225,1.0462711103356457,1.0422407168722243
llama3_8b,model,Llama 3/3.1 8B,524288,4,131072,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,10.94830322,10.99236965,602.5654965971979,10.93052769,10.98298073,603.5454054694408,,TE+NCCL,14.344128131866455,1.3101690594085003,1.3122996929955588,14.344128131866455,14.732128143310547,14.605247974395752,12.887872219085693,15.38797755241394,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1771570406949046,1.1790713664150365,12.887872219085693,1.1771570406949046,1.1790713664150365
llama3_8b,model,Llama 3/3.1 8B,524288,8,65536,6144,4096,32,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,6.421504021,6.434702396,513.6701421568728,6.412271976,6.432724953,514.4096968553163,,cuBLASLt+NCCL,7.757631778717041,1.2080708434266418,1.2098101589814787,7.953696012496948,7.928207874298096,7.757631778717041,6.592031955718994,6.666598272323609,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0265557623512067,1.0280337422354828,6.592031955718994,1.0265557623512067,1.0280337422354828
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,1024,4,256,7168,5120,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,160,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.06092799827,0.06239999831,308.4047146392489,0.05598399788,0.05688480288,335.64022991492726,,cuBLAS+NCCL,0.07222399860620499,1.1853991704461915,1.2900829047795932,0.07288000360131264,0.07222399860620499,0.0729920007288456,0.06572800129652023,0.06707199662923813,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0787815645156962,1.1740497961114926,0.06572800129652023,1.0787815645156962,1.1740497961114926
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,1024,8,128,7168,5120,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.067215994,0.06837280095,139.77686560731362,0.06006399915,0.06065759808,156.42050301274352,,cuBLAS+NCCL,0.06761600077152252,1.0059510653301136,1.1257325807204852,0.06961600109934807,0.06761600077152252,0.08283199742436409,0.10673600062727928,0.10773280076682568,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.5879553998305713,1.7770378619099871,0.06761600077152252,1.0059510653301136,1.1257325807204852
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,4096,4,1024,7168,5120,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1675200015,0.1697535962,448.6743493731404,0.1607680023,0.1623855978,467.51795509497356,,cuBLASLt+NCCL,0.19059199839830399,1.1377268188378329,1.1855095272170586,0.19793599843978882,0.19680000096559525,0.19059199839830399,0.15438400208950043,0.15906080082058904,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9215854865515891,0.9602906043542997,0.15438400208950043,0.9215854865515891,0.9602906043542997
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,4096,8,512,7168,5120,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,320,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.1346080005,0.136424005,279.18818866936516,0.1226399988,0.123921603,306.4331719481393,,cuBLASLt+NCCL,0.1313759982585907,0.9759895234354269,1.0712328729947012,0.13155199587345123,0.13225599378347397,0.1313759982585907,0.1502240002155304,0.15271680057048798,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1160109329127907,1.2249184742778259,0.1313759982585907,0.9759895234354269,1.0712328729947012
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,16384,4,4096,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.4871039987,0.4913552105,617.2146225906152,0.479023993,0.4817312062,627.6255784958146,,cuBLAS+NCCL,0.6177439987659454,1.2681973467978132,1.2895888468909018,0.6200800240039825,0.6177439987659454,0.6217119991779327,0.5313119888305664,0.5426335990428924,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0907567793500983,1.1091552752986351,0.5313119888305664,1.0907567793500983,1.1091552752986351
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,16384,8,2048,7168,5120,40,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.3663039804,0.3691039979,410.380076121062,0.3594399989,0.3621631861,418.21682567337666,,cuBLASLt+NCCL,0.3852960020303726,1.051847707495926,1.0719341286709887,0.3863840103149414,0.3872160017490387,0.3852960020303726,0.3697279989719391,0.3721136063337326,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0093474784745722,1.0286223016454028,0.3697279989719391,1.0093474784745722,1.0286223016454028
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,131072,4,32768,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,3.906064034,3.947881699,615.7558260244332,3.914335966,3.960209608,614.4545860783172,,cuBLAS+NCCL,4.926864147186279,1.2613372705364818,1.2586717619491836,4.9303200244903564,4.926864147186279,5.329871892929077,4.326031923294067,4.378206443786621,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1075168982480812,1.1051764490503797,4.326031923294067,1.1075168982480812,1.1051764490503797
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,131072,8,16384,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,2.354847908,2.365929604,510.68726723050855,2.346367836,2.3499856,512.5329560134662,,cuBLASLt+NCCL,2.677567958831787,1.1370449657217467,1.1411543909485242,2.765007972717285,2.762495994567871,2.677567958831787,2.403856039047241,2.4451903343200683,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0208115907956299,1.0245009338114883,2.403856039047241,1.0208115907956299,1.0245009338114883
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,262144,4,65536,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,7.815648079,7.949831963,615.4785019613471,7.816111565,7.844819069,615.4420048276269,,TE+NCCL,9.77623987197876,1.2508546665818678,1.2507804924070016,9.77623987197876,9.823391914367676,10.228336334228516,8.681727886199951,10.590840101242065,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1108135625409026,1.1107476926348032,8.681727886199951,1.1108135625409026,1.1107476926348032
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,262144,8,32768,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,4.651072025,4.674971104,517.1241539223422,4.646368027,4.663455963,517.647692086273,,cuBLASLt+NCCL,5.388672113418579,1.1585871137780497,1.159760071114698,5.4199841022491455,5.435343980789185,5.388672113418579,4.742480039596558,4.841240048408508,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0196531066612664,1.0206854067603022,4.742480039596558,1.0196531066612664,1.0206854067603022
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,524288,4,131072,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,15.58198357,19.97917557,617.4263180178671,15.55480003,19.56946373,618.5053311186797,,cuBLASLt+NCCL,20.022496223449707,1.2849773671947022,1.2872229912845563,20.31044864654541,20.318880081176758,20.022496223449707,17.898751258850098,20.712997245788575,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.1486824625659708,1.1506898979305038,17.898751258850098,1.1486824625659708,1.1506898979305038
qwen25_14b_32b,model,Qwen2.5 14B/32B; Llama 4 uses the same QKV shape,524288,8,65536,7168,5120,40,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,9.252031326,9.342915535,519.9251063927925,9.246463776,9.260121346,520.2381675906972,,cuBLASLt+NCCL,10.553087711334229,1.1406238629648828,1.1413106639454624,10.660287857055664,10.710319995880127,10.553087711334229,9.285119533538818,9.476502227783204,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0035763181481923,1.0041805990349686,9.285119533538818,1.0035763181481923,1.0041805990349686
llama31_405b,model,Llama 3.1 405B,1024,4,256,18432,16384,128,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.3442720175,0.347078383,449.11818212469154,0.33692801,0.3385696113,458.9075946995324,,cuBLAS+NCCL,0.29231999814510345,0.8490960150285912,0.867603729785195,0.2953280061483383,0.29231999814510345,0.29603199660778046,0.27161601185798645,0.2745056048035622,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.7889575627737053,0.8061544418880059,0.27161601185798645,0.7889575627737053,0.8061544418880059
llama31_405b,model,Llama 3.1 405B,1024,8,128,18432,16384,128,8,128,,True,24,wave_time_model,calibrated_wave_time_v1,n,1,128,128,64,1,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.2553759813,0.2604416013,302.727809148119,0.2550399899,0.2597439885,303.12662480230125,,TE+NCCL,0.22377599775791168,0.8762609412943709,0.8774153333587146,0.22377599775791168,0.22615999728441238,0.2239679992198944,0.27376000583171844,0.2764207988977432,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,1.0719880720110557,1.0734003163153296,0.22377599775791168,0.8762609412943709,0.8774153333587146
llama31_405b,model,Llama 3.1 405B,4096,4,1024,18432,16384,128,8,128,,True,32,wave_time_model,calibrated_wave_time_v1,n,1,128,256,64,2,10,50,one_mpi_process_per_gpu,per_sample_max_rank_cuda_event,eager_monotonic_epochs,single_replay_monotonic_epoch_nodes,60,epoch_lifecycle_all_cases;fused_vs_separated_reference_at_s1024_per_geometry,0.9701119661,1.047832012,637.5298029879646,1.010976076,1.055852771,611.7605602212095,,TE+NCCL,1.0117120146751404,1.0428816982253906,1.0007279486553748,1.0117120146751404,1.039199948310852,1.0438399910926819,0.9214879870414734,0.9633968144655228,graph,per_sample_local_cuda_event_then_dist_max,all_qkv_slab_gemms+userbuffers_send_recv+unpack,0.9498779720716131,0.911483475145532,0.9214879870414734,0.9498779720716131,0.911483475145532
