direction,model,seq,cp,hidden,q_heads,kv_heads,head_dim,m,n,k,node,launch,status,p50_ms,p95_ms,pflops_per_gpu,tile,comm_ctas,swizzle,max_swizzle_size,raster,config_id,run_id,source_id,binary_sha256,environment_fingerprint,speedup_vs_teub,pct_of_pure_lt,before_pflops_per_gpu,before_p50_ms,before_run_id,before_binary_sha256,before_raw_sha256,change_vs_before_pct,failure_reason,teub_p50_ms,teub_pflops_per_gpu,teub_run_id,teub_config_json,teub_raw_sha256,lt_nccl_p50_ms,lt_nccl_pflops_per_gpu,lt_nccl_run_id,lt_nccl_config_json,lt_nccl_raw_sha256,pure_lt_p50_ms,pure_lt_pflops_per_gpu,pure_lt_run_id,pure_lt_config_json,pure_lt_raw_sha256
qkv,llama31_405b,1024,8,16384,128,8,128,128,18432,16384,09,graph,measured,0.13913600146770477,0.14062880128622054,0.5556391624919916,m128n256k64e32,24,1,4,along_m,F11,20260907-182415-2823c2,790d93d5f196acef0847d82b9f758aecb7770e70a61d8093f5bbc5ab3708067f,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.3863844839261714,,,,,,,,,0.19289599359035492,0.40078287728556317,20260906-055439-ea964b,"{""comm_sm"": 20, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",cb583ee09bcfbc1743018ce0b3db53af4c5038abd99b1270f0120d5020b72154,0.1512800008058548,0.5110352387373069,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",4a157bfb9ec1bd96d5bbbb8128bec5d75ce2fd726b513792cf9397e6bb12a813,,,,,
qkv,llama31_405b,4096,4,16384,128,8,128,1024,18432,16384,09,graph,measured,0.5257920026779175,0.5279535859823227,1.1762736737607955,m128n256k64e32,16,4,4,along_m,F03,20260907-181038-a9716b,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.0138153833108536,82.44781170087127,,,,,,,,0.5330560207366943,1.1602444519231854,20260906-055439-ea964b,"{""comm_sm"": 8, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",645805ba22a71a0c2c103523bd7bf7e27db31ffc84c781cee02662ee10016994,0.4996800124645233,1.2377427057239176,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",3b744e4b4b13829f3c1da64f97dc1f75a7372e703ce1f356febbbc8c63229d7b,0.43350400030612946,1.4266887737765939,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.351293, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 1, ""split_k"": 1, ""tile"": 447, ""tune_ms"": 0.351293, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,llama31_405b,4096,8,16384,128,8,128,512,18432,16384,09,graph,measured,0.3041920065879822,0.30542080104351044,1.0165870194309607,m128n256k64e32,12,4,4,along_m,F05,20260907-181326-fe35d7,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.104355103708341,,,,,,,,,0.3359359949827194,0.9205254867907419,20260906-055439-ea964b,"{""comm_sm"": 8, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",b61eb49f9868f3365e493826b0c04484e9ed6b8bfd9c8cae7d24c8932a21a126,0.29131200909614563,1.0615341477732836,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",10cef3eb0822999992b1aed650915fd314d2e009513508c1fcfafe49ce8e8296,,,,,
qkv,llama31_405b,16384,4,16384,128,8,128,4096,18432,16384,09,graph,measured,1.9150399565696716,1.9329199850559236,1.2918274389049262,m128n256k64e32,12,4,4,along_m,F05,20260907-180428-28ec8c,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.0766062439651556,85.72562658970286,,,,,,,,2.061743974685669,1.1999070655090276,20260906-055439-ea964b,"{""comm_sm"": 24, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",bc4ac040cff20a098eba265c81ac9df97d005f48e9db202e5e1fc4601042c5ef,1.9765599966049194,1.2516195646706143,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",67a23cc5bd221c13a35f1b62ce23490441df02c58e1f345849174dcbe115279c,1.6416800022125244,1.506932629478263,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 1.50106, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 1.50106, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,llama31_405b,16384,8,16384,128,8,128,2048,18432,16384,09,graph,measured,0.9744960069656372,0.9808208048343658,1.269323396305735,m128n256k64e32,16,4,4,along_m,F03,20260907-180716-324650,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.1558795375712645,,,,,,,,,1.1263999938964844,1.0981450532231405,20260906-055439-ea964b,"{""comm_sm"": 8, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",7479d92e9035d3bc140d8a7abe6e1aee4e11b8b29c89863a09530af8135f2159,1.0668160319328308,1.1594788081755047,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",a2ec2442cb9a528fa3a13fcc35ccf405b60ceaaec2c2d13c0c2d8d47bbc8a0aa,,,,,
qkv,llama31_405b,131072,4,16384,128,8,128,32768,18432,16384,09,graph,measured,15.310224056243896,15.364702558517456,1.292679272835112,m128n256k64e32,8,4,4,along_m,F08,20260907-175525-09d92f,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.0066538521540531,87.14438115742787,,,,,,,,15.41209602355957,1.2841348295335258,20260906-055439-ea964b,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",21840e078331b72396b9fef5ab73403eae7739113e05c57bfa1525f5be0901f7,16.562111854553223,1.1949689431983301,20260906-055439-ea964b,"{""channels"": 24, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",450cb23d9a12438c13f7514b7ce3b6453a060e6623bbd619c43a162013b006ea,13.342000007629395,1.4833765019225555,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 13.346, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 13.346, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,llama31_405b,131072,8,16384,128,8,128,16384,18432,16384,09,graph,measured,7.803632020950317,7.876454520225525,1.2680767908350097,m128n256k64e32,12,4,4,along_m,F05,20260907-180100-2548cc,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.0540609679474733,,,,,,,,,8.225503921508789,1.203039320680169,20260906-055439-ea964b,"{""comm_sm"": 12, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",d3664b631a9ebf70f55c04ad2a76910abd6f068419bb81155a9789468b8d99a7,8.39412784576416,1.1788722821248803,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 128, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",74570f0e6c2289b7f011a0143c74aff47c13630d665345781e3c447cd2f366b2,,,,,
qkv,llama31_405b,262144,4,16384,128,8,128,65536,18432,16384,09,graph,measured,30.781631469726562,31.047700881958008,1.285910353350339,m128n256k64e32,8,4,4,along_m,F08,20260907-174848-247272,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.026374203454609,87.82141582457784,,,,,,,,31.593472480773926,1.2528669845970148,20260906-055439-ea964b,"{""comm_sm"": 8, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",7b0265896c01089775af9172499f658c87feeae534e8d72e8e3fa31e0142b95b,34.086111068725586,1.1612477152388716,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",f74fa0750b8031dddacd6453ead110f83f20f680ef013727cd3cb4328ba5bc43,27.032864570617676,1.4642332297613245,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 26.9511, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 26.9511, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,llama31_405b,262144,8,16384,128,8,128,32768,18432,16384,09,graph,measured,15.530752182006836,15.617481803894043,1.2743239392421135,m128n256k64e32,12,4,4,along_m,F05,20260907-175156-27fade,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.01776600606171,85.90697894907356,,,,,,,,15.806671619415283,1.2520794874778396,20260906-055439-ea964b,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",13e620651fec45dcf95a9a819d7e1d9c76c6c60c3862d8ade7123cd3ed4321b6,16.739999771118164,1.1822705836659655,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",03c9c598fc047cb8c28c77b87e9c90e49254db3c2ea543844289f0fea2c934c1,13.342000007629395,1.4833765019225555,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 13.346, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 13.346, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
qkv,llama31_405b,524288,4,16384,128,8,128,131072,18432,16384,09,graph,missing_memory,,,,,,,,,,,,,,,,,,,,,,RuntimeError: GPU 3 has 39457 MiB free; estimated requirement 43477.0 MiB (minimum 2 GiB); no processes were stopped,,,,,,,,,,,,,,,
qkv,llama31_405b,524288,8,16384,128,8,128,65536,18432,16384,09,graph,measured,31.297216415405273,31.55642137527466,1.2647264879586078,m128n256k64e32,12,4,4,along_m,F05,20260907-174457-f32cf2,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.0077660370942219,86.37466096605135,,,,,,,,31.540271759033203,1.254980264670659,20260906-055439-ea964b,"{""comm_sm"": 4, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",1decd9015f6ccea8545082e0f05f69335a3ec62760716cc0bdc3e61cc57dde71,34.59107208251953,1.1442958028450014,20260906-055439-ea964b,"{""channels"": 32, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",b1dbc47dbc252f5b76c36616eda4d6f3d635434319f477166ca8d781ec221e7a,27.032864570617676,1.4642332297613245,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 26.9511, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 513, ""tune_ms"": 26.9511, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
oproj,representative_small,1024,4,4096,32,8,128,256,4096,4096,09,graph,measured,0.031936001032590866,0.03270399942994118,0.2689733941088593,m128n128,24,2,4,along_n,F12,20260907-182258-375d27,790d93d5f196acef0847d82b9f758aecb7770e70a61d8093f5bbc5ab3708067f,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.337174338937716,41.38276435055008,,,,,,,,0.04270400106906891,0.20115058020223325,20260906-161540-1427cd,"{""comm_sm"": 8, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",934e27d83e8ad186377543b1143afd5e4a828b5db659bd0c3fec8249a826440b,0.04967999830842018,0.17290529155561798,20260906-161540-1427cd,"{""channels"": 24, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",4fe1bd8836db089e2e2b0ffa2aefc9ba4aa7b137f2ba712e7833f5cf2a1db2ac,0.01321600005030632,0.6499647820295599,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.0102976, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 164, ""tune_ms"": 0.0102976, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
oproj,representative_small,1024,8,4096,32,8,128,128,4096,4096,09,graph,measured,0.04436799883842468,0.04903520047664642,0.09680326831149223,m128n128,32,1,4,along_n,F13,20260907-182610-541bea,790d93d5f196acef0847d82b9f758aecb7770e70a61d8093f5bbc5ab3708067f,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,,,,,,,,,,,,,,,,,,,,,,,,
oproj,representative_small,4096,4,4096,32,8,128,1024,4096,4096,09,graph,measured,0.05115199834108353,0.05417120065540075,0.6717183977620566,m128n256k64e32,16,4,4,along_n,F14,20260907-181209-4e3bb5,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.1529559369631222,65.7178605215494,,,,,,,,0.05897600017488003,0.5826054372306353,20260906-161540-1427cd,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",cb6c39503bbb145b3d1f4793d552ba1d022c5ff6c6dfa02d480bc074b267d22d,0.084672000259161,0.4057981181834958,20260906-161540-1427cd,"{""channels"": 32, ""chunk_kib"": 1024, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",d0da88a507e6d4a08eec936060409e0fd9e135905bc5aab9edeb4af2baa68b5f,0.033615998923778534,1.0221245677068183,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.0266656, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 3, ""split_k"": 1, ""tile"": 165, ""tune_ms"": 0.0266656, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
oproj,representative_small,4096,8,4096,32,8,128,512,4096,4096,09,graph,measured,0.03657599911093712,0.038307201117277145,0.4697033465003229,m128n128,16,4,4,along_n,F15,20260907-181521-364529,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,,,,,,,,,,,,,,,,,,,,,,,,
oproj,representative_small,16384,4,4096,32,8,128,4096,4096,4096,09,graph,measured,0.12992000579833984,0.1326431967318058,1.0578736710136156,m128n256k64e32,16,4,4,along_n,F14,20260907-180558-c7a106,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.1114531567704855,83.85467801473233,,,,,,,,0.1444000005722046,0.9517933028211877,20260906-161540-1427cd,"{""comm_sm"": 16, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",1516c37d2d26c2e04fd64125bb4ae16cc8e93172dfd2dfef67e9a4525f4a1742,0.21716800332069397,0.6328692596074692,20260906-161540-1427cd,"{""channels"": 32, ""chunk_kib"": 256, ""high_priority"": false, ""ll_kib"": 16, ""pack_block"": 512, ""pack_warps"": 4}",73efea7855a2bd35a3e61fe2645af424d646bc3f72a0968e9d1bb793f7b6e6a0,0.10894400253891945,1.2615559394644138,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.091705, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 3, ""split_k"": 1, ""tile"": 32, ""tune_ms"": 0.091705, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
oproj,representative_small,16384,8,4096,32,8,128,2048,4096,4096,09,graph,measured,0.08313599973917007,0.08462719954550266,0.8265910911229756,m128n256k64e32,16,4,4,along_n,F14,20260907-180911-adb5b0,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,,,,,,,,,,,,,,,,,,,,,,,,
oproj,representative_small,131072,4,4096,32,8,128,32768,4096,4096,09,graph,measured,0.9332480132579803,0.9419808119535447,1.1781558729898511,m128n256k64e32,16,4,4,along_n,F14,20260907-175943-9d6955,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.0231620981224512,84.00082427986402,,,,,,,,0.9548639953136444,1.1514850629746942,20260906-161540-1427cd,"{""comm_sm"": 12, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",d7a755570010895d730a4e003246571bb5cdb900709f9b893a060faf1b030e1f,1.4103839993476868,0.7795831690408658,20260906-161540-1427cd,"{""channels"": 32, ""chunk_kib"": 512, ""high_priority"": false, ""ll_kib"": 128, ""pack_block"": 512, ""pack_warps"": 4}",baff8835ec98de2bad2d05d9e8f0c38f27d91479f499bb237f45606699936378,0.7839360237121582,1.4025527524165842,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 0.653328, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 1, ""split_k"": 1, ""tile"": 24, ""tune_ms"": 0.653328, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
oproj,representative_small,131072,8,4096,32,8,128,16384,4096,4096,09,graph,measured,0.47948800027370453,0.48629599511623384,1.1465475957149809,m128n256k64e32,16,4,4,along_n,F14,20260907-180301-58b212,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,,,,,,,,,,,,,,,,,,,,,,,,
oproj,representative_small,262144,4,4096,32,8,128,65536,4096,4096,09,graph,measured,1.8364959955215454,1.866763210296631,1.197401606600019,m128n256k64e32,16,4,4,along_n,F14,20260907-175039-2e848b,a929fe71bcea91df43d52eeff0be07b807aa05e896a56077177f731960c42647,3368566009a693de0724ecd6363a6090e9161d05ff0a484466ec511ba1935114,20ca2def42ccb0447544f02b65f1713d29f51644c17819e0ee08ed42a8af6fa5,1.148813892569899,82.49361841065402,,,,,,,,2.109792113304138,1.042293807852053,20260906-161540-1427cd,"{""comm_sm"": 12, ""local_first"": false, ""pack_block"": 512, ""pack_warps"": 4, ""push"": true, ""reverse"": false, ""streams"": 1, ""use_ce"": false}",a03cb3a51f61ffbdda8fd117c0b9a7b66d79bdf16917c0ce6141c45bfc8f39e0,2.6818400621414185,0.8199680833301093,20260906-161540-1427cd,"{""channels"": 24, ""chunk_kib"": 128, ""high_priority"": false, ""ll_kib"": 64, ""pack_block"": 512, ""pack_warps"": 4}",10063dcd4a33d8f1fff1804394c814cf9c8fc5154c47bb09f169249191437463,1.5149919986724854,1.4515081647156542,20260906-152108-a0abd1,"{""algorithm"": 66, ""best_ms"": 1.34971, ""beta"": 0, ""exact_serialized_algorithm_available"": false, ""graph_tuning"": 0, ""library_sha256"": ""520b1980e976d88f851ce52d716266602818e430f2310ea0d8765fbb260f8cb0"", ""math_sms"": 0, ""precision"": 16, ""rejected"": 0, ""replay"": ""graph"", ""requested"": 256, ""returned"": 8, ""selected_candidate_records"": [{""algorithm"": 66, ""index"": 0, ""split_k"": 1, ""tile"": 23, ""tune_ms"": 1.34971, ""workspace_bytes"": 0}], ""valid"": 8, ""workspace_capacity"": 268435456}",a9eb0d72de3d3721c9db57909ec7c27dc3a814be4a1593dc71ce0842b0f47749
