models,ep,h,f,experts,topk,target_rows,copy_method,status,fused_pflops,fused_ms,reference_backend,reference_pflops,reference_ms,strong_retention_pct,matched_gemm_pflops,matched_gemm_ms,transport_ms,ideal_overlap_ms,overlap_attainment_pct,ideal_strong_retention_pct,v25_1_gain_pct,tile_n,tile_k,along_n,swizzle,comm,compute,run,case_index
deepseek_v41_flash,4,5120,2304,384,6,512,tma,valid,1.004091363541615,2.3098319775,deepgemm_m256,1.4076458413054436,1.6476320050000002,71.3312492445135,1.093856617880159,2.1202800274999998,0.6379999965,2.1202800274999998,91.79369097638184,77.70822644321684,-0.35465793961628744,256,64,0,1,40,108,20260921-091009-fb0e1a,10
deepseek_v41_flash,4,5120,2304,384,6,1024,tma,valid,1.080458678578155,4.2931439875,deepgemm_m256,1.317669241192697,3.5202800025,81.99771572418057,1.1760064775313341,3.944335995,1.19916001,3.944335995,91.87523191591998,89.24898910646682,-1.6573395326866969,256,64,0,1,40,108,20260921-091009-fb0e1a,11
deepseek_v41_flash,4,5120,2304,384,6,2048,tma,valid,1.08703995842501,8.5343039025,deepgemm_m256,1.371226974408002,6.7655680149999995,79.27498355218081,1.1829258848864261,7.8425279875,2.3739279525,7.8425279875,91.89417294130628,86.26769360317823,-1.7781414481331859,256,64,0,1,40,108,20260921-091009-fb0e1a,12
deepseek_v41_flash,4,5120,2304,384,6,4096,tma,valid,1.1122306676284743,16.682024025,cutlass_stock,1.3313202544999085,13.93673585,83.54343471220363,1.212662410384005,15.300431975,4.654656055,15.300431975,91.71807900570387,91.08720507219536,-0.8658892337256585,256,64,0,1,40,108,20260921-091009-fb0e1a,13
deepseek_v41_flash,4,5120,2304,384,6,8192,tma,insufficient_memory,,,,,,,,,,,,,,,,,,,,20260921-091009-fb0e1a,14
deepseek_v41_flash,8,5120,2304,384,6,1,cp.async,valid,0.005313231031565381,0.42628000675,cutlass_stock,0.006580868086839257,0.34416799275,80.73754041949329,0.0062124884211727195,0.364575997,0.057368001,0.364575997,85.52500497960546,94.40226333660688,5.729565922223512,256,64,1,2,40,108,20260921-091950-ab6869,0
deepseek_v41_flash,8,5120,2304,384,6,8,cp.async,valid,0.040668752880449084,0.445535995,deepgemm_m128,0.05005467853544916,0.36199200175,81.24865461207011,0.04729035372654319,0.383151993,0.07184000315,0.383151993,85.9979883331312,94.47738974699786,5.860808676075635,256,64,1,2,40,108,20260921-091950-ab6869,1
deepseek_v41_flash,8,5120,2304,384,6,16,cp.async,valid,0.08423236833289507,0.43022400149999995,cutlass_stock,0.10338579071448101,0.35051999224999997,81.4738347995213,0.09617920652479503,0.37678400425,0.0840959996,0.37678400425,87.57856440745323,93.02942489496618,4.905351671784874,256,64,1,2,40,108,20260921-091950-ab6869,2
deepseek_v41_flash,8,5120,2304,384,6,32,cp.async,valid,0.16935278491447922,0.42796800275,cutlass_stock,0.20450782829302191,0.354399994,82.80992778028427,0.19656960723197292,0.36871200049999997,0.08507999964999999,0.36871200049999997,86.15410454304109,96.1183778991213,10.11290504708182,256,64,1,2,40,108,20260921-091950-ab6869,3
deepseek_v41_flash,8,5120,2304,384,6,64,cp.async,valid,0.3335184971877143,0.43462400875,cutlass_stock,0.4042883146121718,0.358543992,82.49521075266645,0.38876977682371033,0.372856006,0.132263996,0.372856006,85.78817517981857,96.16151710856441,19.21292820204792,256,64,1,2,40,108,20260921-091950-ab6869,4
deepseek_v41_flash,8,5120,2304,384,6,96,cp.async,valid,0.47900265822222027,0.4539280015,deepgemm_m128,0.6031219966299957,0.3605120035,79.42052534954709,0.5738222473317741,0.3789199885,0.17831999799999998,0.3789199885,83.4757907086285,95.14198628769354,24.546622180566224,256,64,1,2,40,108,20260921-091950-ab6869,5
deepseek_v41_flash,8,5120,2304,384,6,128,cp.async,valid,0.6153535590263572,0.4711280015,deepgemm_m128,0.8041983624841862,0.3604959995,76.51763392373951,0.7507828544394133,0.38614399725000004,0.223215997,0.38614399725000004,81.9615892115468,93.3579188249313,30.887572281139384,256,64,1,2,40,108,20260921-091950-ab6869,6
deepseek_v41_flash,8,5120,2304,384,6,192,tma,valid,0.5131131372627299,0.84750400475,deepgemm_m256,1.0775732013691637,0.40355999775,47.61747383943556,0.7478287974586335,0.58150400225,0.1686400025,0.58150400225,68.61371733830735,69.39934999389766,0.29262227506896554,256,64,1,2,40,108,20260921-091950-ab6869,7
deepseek_v41_flash,8,5120,2304,384,6,256,tma,valid,0.8123285050946849,0.7137759925,deepgemm_m256,1.4084801495483663,0.411664009,57.674118116266,0.9554878474473418,0.6068319827499999,0.202879995,0.6068319827499999,85.01714671357485,67.8382189307902,-0.6926537950209921,256,64,1,2,40,108,20260921-091950-ab6869,8
deepseek_v41_flash,8,5120,2304,384,6,384,tma,valid,0.9097679465985614,0.9559919984999999,deepgemm_m128,1.4250594069535558,0.6103120145,63.84070321274766,1.028877675213082,0.8453200009999999,0.292975992,0.8453200009999999,88.4233343298218,72.19893221241787,-0.26778359588958134,256,64,0,1,40,108,20260921-091950-ab6869,9
deepseek_v41_flash,8,5120,2304,384,6,512,tma,valid,0.9703265476346721,1.1951040325,deepgemm_m256,1.610469551277121,0.72006401425,60.25115761208847,1.0769647582087167,1.0767679824999998,0.38301599799999997,1.0767679824999998,90.09826368400275,66.87271779554423,-1.8508871946258831,256,64,0,1,40,108,20260921-091950-ab6869,10
deepseek_v41_flash,8,5120,2304,384,6,1024,tma,valid,1.0632510666060588,2.1813120275,deepgemm_m256,1.5070295555190962,1.538976015,70.55276804042653,1.1765362078040116,1.9712800375000001,0.7208880035,1.9712800375000001,90.37130005464108,78.06988280324428,-0.6139439168338034,256,64,0,1,40,108,20260921-091950-ab6869,11
deepseek_v41_flash,8,5120,2304,384,6,2048,tma,valid,1.1221566573539248,4.133615969999999,deepgemm_m256,1.4032444025957633,3.3055999875,79.96872499745061,1.1998654681224108,3.8659039725,1.3773280075,3.8659039725,93.52353969398857,85.50652088138487,0.27694946949805566,256,64,0,1,40,108,20260921-091950-ab6869,12
deepseek_v41_flash,8,5120,2304,384,6,4096,tma,valid,1.1017800731382104,8.420128105,deepgemm_m256,1.3962630829307774,6.644255995,78.90920318723583,1.234409345931857,7.515439987500001,2.7066640875,7.515439987500001,89.25564900891732,88.40807731883974,0.7430759867281145,256,64,0,1,40,108,20260921-091950-ab6869,13
deepseek_v41_flash,8,5120,2304,384,6,8192,tma,valid,1.0257350663175133,18.0887437,cutlass_stock,1.3031316145505336,14.2382078,78.71308276649418,1.0793474286121891,17.1902561,5.376103994999999,17.1902561,95.03289109016455,82.82719999732873,-1.2351993798220273,256,64,0,1,40,108,20260921-091950-ab6869,14
deepseek_v4_flash,4,4096,2048,256,6,1,cp.async,valid,0.005473752111591022,0.40458399775,cutlass_stock,0.006609934897368229,0.3350399885,82.81098371741027,0.006072967152724422,0.364664003,0.04916000085,0.364664003,90.1330762037041,91.87635350451632,5.580053678729557,256,64,0,2,40,108,20260921-091009-fb0e1a,15
deepseek_v4_flash,4,4096,2048,256,6,8,cp.async,valid,0.04259182324933725,0.406511992,cutlass_stock,0.05121904641766827,0.338040009,83.15622064108751,0.04734660898439891,0.36568800349999997,0.0661520008,0.36568800349999997,89.9574946610677,92.43945816231842,5.45125585126649,256,64,0,2,40,108,20260921-091009-fb0e1a,16
deepseek_v4_flash,4,4096,2048,256,6,16,cp.async,valid,0.08219256032399379,0.41885600224999997,cutlass_stock,0.10094902350343526,0.3410319985,81.41986665299125,0.09385727092119003,0.36680000275,0.07376800289999999,0.36680000275,87.57186259230694,92.97491710555882,5.615291442322912,256,64,0,2,40,108,20260921-091009-fb0e1a,17
deepseek_v4_flash,4,4096,2048,256,6,32,cp.async,valid,0.16478798688090912,0.41783200200000004,cutlass_stock,0.200035135917613,0.344208002,82.37952104013326,0.1846181096168616,0.37295200675,0.0819039978,0.37295200675,89.25884206207833,92.29284084017065,9.444943616358014,256,64,0,2,40,108,20260921-091009-fb0e1a,18
deepseek_v4_flash,4,4096,2048,256,6,64,cp.async,valid,0.31960909764329576,0.43023200325,cutlass_stock,0.39242597586636424,0.350400001,81.44442959915953,0.36469113982526885,0.377047993,0.11896000074999999,0.377047993,87.63829518765583,92.9324668225989,16.287021820941217,256,64,0,2,40,108,20260921-091009-fb0e1a,19
deepseek_v4_flash,4,4096,2048,256,6,96,cp.async,valid,0.4616837794274661,0.44653600449999997,deepgemm_m128,0.5849329080356939,0.35244799425,78.92935635607857,0.537969264514088,0.383216001,0.15056800475,0.383216001,85.81973169870113,91.97110593771893,20.425672304325904,256,64,0,2,40,108,20260921-091009-fb0e1a,20
deepseek_v4_flash,4,4096,2048,256,6,128,cp.async,valid,0.5775721260002764,0.476152003,deepgemm_m128,0.7583110520035697,0.362664007,76.16559517024652,0.677984311222555,0.405631989,0.192400001,0.405631989,85.18960047302375,89.4071515153604,26.69567705252307,256,64,0,2,40,108,20260921-091009-fb0e1a,21
deepseek_v4_flash,4,4096,2048,256,6,192,tma,valid,0.5076793492527091,0.81216000025,deepgemm_m256,1.0240742145915835,0.40262400374999996,49.574468531577985,0.7267697981685748,0.567328006,0.15970399950000003,0.567328006,69.85421663531378,70.96846964928433,0.25216530601970266,256,64,0,2,40,108,20260921-091009-fb0e1a,22
deepseek_v4_flash,4,4096,2048,256,6,256,tma,valid,0.7883082300437488,0.6974720062499999,deepgemm_m256,1.3078566154071818,0.42040000125,60.27482070718592,0.9037788743074141,0.6083600075,0.1925920025,0.6083600075,87.22357342639226,69.10381946005877,0.002292350066634974,256,64,0,2,40,108,20260921-091009-fb0e1a,23
deepseek_v4_flash,4,4096,2048,256,6,384,tma,valid,0.9008137310331271,0.915432006,deepgemm_m128,1.4028963941249402,0.5878079979999999,64.21099482510337,1.0016540476281885,0.82327198975,0.2929600035,0.82327198975,89.93262026606486,71.3990036486602,0.1302105172407586,256,64,0,2,40,108,20260921-091009-fb0e1a,24
deepseek_v4_flash,4,4096,2048,256,6,512,tma,valid,0.9493979046044723,1.1582560275,deepgemm_m256,1.3723752221283383,0.8012720047499999,69.17917849989344,1.0507321317832616,1.04655203,0.362535998,1.04655203,90.35584578470929,76.56303573841427,-0.5808756734486331,256,64,0,2,40,108,20260921-091009-fb0e1a,25
deepseek_v4_flash,4,4096,2048,256,6,1024,tma,valid,1.0437504787933216,2.1069119575000004,deepgemm_m256,1.4322141416396081,1.5354480174999998,72.87670526688345,1.1531384521156418,1.9070479875,0.694296017,1.9070479875,90.51389075426042,80.5143880785538,-1.2966828017065057,256,64,0,2,40,108,20260921-091009-fb0e1a,26
deepseek_v4_flash,4,4096,2048,256,6,2048,tma,valid,1.1242747190917382,3.9120160349999997,deepgemm_m256,1.3893952439131085,3.1655360475,80.91827894309743,1.2253548054302024,3.5893120175,1.31484002,3.5893120175,91.75095361029113,88.19339283032949,-0.11043110409949541,256,64,0,2,40,108,20260921-091009-fb0e1a,27
deepseek_v4_flash,4,4096,2048,256,6,4096,tma,valid,1.0871084969754243,8.091336012500001,deepgemm_m256,1.4039801077280853,6.265160085,77.43047718351073,1.1846182464421326,7.4253120425,2.5549200175,7.4253120425,91.76867739800836,84.37571443651555,-0.8914203709816548,256,64,0,2,40,108,20260921-091009-fb0e1a,28
deepseek_v4_flash,4,4096,2048,256,6,8192,tma,valid,1.0199984021153172,17.247399825,cutlass_stock,1.2945292020455557,13.589743850000001,78.79300061393458,1.102954074234323,15.95018385,5.0527919525,15.95018385,92.47877368089019,85.2011737156246,-1.0262862912438941,256,64,0,2,40,108,20260921-091009-fb0e1a,29
deepseek_v4_flash,8,4096,2048,256,6,1,cp.async,valid,0.0050587961073848605,0.23878399649999998,deepgemm_m128,0.006629272696455406,0.18221599975,76.30997153111139,0.006113650559410861,0.19758400325,0.0247360002,0.19758400325,82.74591519788052,92.22204062716803,2.5361832613435054,256,64,0,2,40,108,20260921-091950-ab6869,15
deepseek_v4_flash,8,4096,2048,256,6,8,cp.async,valid,0.03689374483291197,0.2346480005,deepgemm_m128,0.047721398680273475,0.18140799924999998,77.31069468456859,0.044729070790537125,0.193544004,0.0308320001,0.193544004,82.48269901622281,93.72958887943642,4.779925559178144,256,64,0,2,40,108,20260921-091950-ab6869,16
deepseek_v4_flash,8,4096,2048,256,6,16,cp.async,valid,0.07190713321348165,0.24078399649999999,deepgemm_m128,0.09494454483896488,0.182359997,75.73592915258386,0.08667791712749122,0.1997519955,0.03601599855,0.1997519955,82.95899993503099,91.29320412721484,6.774538169940203,256,64,0,2,40,108,20260921-091950-ab6869,17
deepseek_v4_flash,8,4096,2048,256,6,32,cp.async,valid,0.1400011689195855,0.2459039985,deepgemm_m128,0.18907539432791182,0.182079997,74.04515506485349,0.17859954134259745,0.192759998,0.0471759997,0.192759998,78.38831380368953,94.45943084103996,10.241397416724007,256,64,0,2,40,108,20260921-091950-ab6869,18
deepseek_v4_flash,8,4096,2048,256,6,64,cp.async,valid,0.2645451351729381,0.2602720115,deepgemm_m128,0.37776902989070804,0.18226399999999998,70.02827501488763,0.3500228510540282,0.19671199825,0.070728002125,0.19671199825,75.57938985306532,92.65525317289587,18.085691476664966,256,64,0,2,40,108,20260921-091950-ab6869,19
deepseek_v4_flash,8,4096,2048,256,6,96,cp.async,valid,0.37260061593487087,0.27664799975,deepgemm_m128,0.5693977408964326,0.18103200575,65.43767022121764,0.5183819516737764,0.19884800149999998,0.093696001925,0.19884800149999998,71.87762126590253,91.04039486662883,23.674854800752996,256,64,0,2,40,108,20260921-091950-ab6869,20
deepseek_v4_flash,8,4096,2048,256,6,128,cp.async,valid,0.44160778779120413,0.3113759905,deepgemm_m128,0.7294596408968568,0.18850400299999998,60.539029581986995,0.6299757276288857,0.2182720005,0.118808003,0.2182720005,70.09917500366812,86.36197156217477,27.994453862684708,256,64,0,2,40,108,20260921-091950-ab6869,21
deepseek_v4_flash,8,4096,2048,256,6,192,tma,valid,0.4543336369813718,0.453759998,deepgemm_m256,0.9960114414641851,0.206983998,45.61530300429876,0.6936690067989975,0.29720000199999996,0.110568,0.29720000199999996,65.49717985497698,69.6446825730506,0.6822988504156413,256,64,0,2,40,108,20260921-091950-ab6869,22
deepseek_v4_flash,8,4096,2048,256,6,256,tma,valid,0.6243804666047428,0.440456003,deepgemm_m256,1.2149325135218263,0.22636000075,51.392193365111204,0.8442999223098719,0.3257279995,0.13752800225,0.3257279995,73.95244866261932,69.49356552014805,0.7083579242306071,256,64,0,2,40,108,20260921-091950-ab6869,23
deepseek_v4_flash,8,4096,2048,256,6,384,tma,valid,0.8051176787652599,0.5121199935,deepgemm_m128,1.4371649450290938,0.28689599050000003,56.02124387670485,0.9701573089243094,0.42500000424999995,0.17207200475,0.42500000424999995,82.98836398583215,67.5049382661271,0.5904889553975279,256,64,0,2,40,108,20260921-091950-ab6869,24
deepseek_v4_flash,8,4096,2048,256,6,512,tma,valid,0.8698738774177455,0.6320720015,deepgemm_m256,1.5466708920846446,0.3554879875,56.24169187313702,1.016579095798137,0.540856019,0.215080004,0.540856019,85.56873547894371,65.72691714835108,-0.3467967644189329,256,64,0,2,40,108,20260921-091950-ab6869,25
deepseek_v4_flash,8,4096,2048,256,6,1024,tma,valid,0.9946793008863812,1.1055280275000001,deepgemm_m256,1.6496733648708948,0.666583985,60.295530137520636,1.1036100121157146,0.9964080005,0.408687994,0.9964080005,90.12960103356583,66.89869859189274,-1.5681230659708278,256,64,0,2,40,108,20260921-091950-ab6869,26
deepseek_v4_flash,8,4096,2048,256,6,2048,tma,valid,1.1051727328152225,1.98981598,deepgemm_m256,1.441285520122955,1.525783985,76.67965280889945,1.2194622139012057,1.8033280075,0.7792239935,1.8033280075,90.62787843828654,84.60934331715025,-0.208259584888848,256,64,0,2,40,108,20260921-091950-ab6869,27
deepseek_v4_flash,8,4096,2048,256,6,4096,tma,valid,1.083784769192364,4.058168054999999,deepgemm_m256,1.4342205351126611,3.066600025,75.56611711093863,1.2461073196929444,3.5295360675,1.4930880075,3.5295360675,86.97362996466642,86.8839407319642,2.7322648051351095,256,64,0,2,40,108,20260921-091950-ab6869,28
deepseek_v4_flash,8,4096,2048,256,6,8192,tma,valid,1.0370873519622559,8.481600045,deepgemm_m256,1.4037650128437074,6.2661200775,73.87898561892162,1.1322359810720815,7.7688399575,2.8989999275000002,7.7688399575,91.59639591918531,80.65708795366184,-0.4224694315917765,256,64,0,2,40,108,20260921-091950-ab6869,29
deepseek_v4_pro,4,7168,3072,384,6,1,cp.async,valid,0.006506840167899258,1.2995119975,cutlass_stock,0.006858463038223432,1.2328880125000001,94.87315352777266,0.006779499426964387,1.2472479650000001,0.0667200014,1.2472479650000001,95.97818007063071,98.84866899742747,4.578333067679119,256,64,0,4,20,128,20260921-091009-fb0e1a,30
deepseek_v4_pro,4,7168,3072,384,6,8,cp.async,valid,0.05106571769181991,1.32468,cutlass_stock,0.05441329262278695,1.2431840025,93.84787288250747,0.053618663465952454,1.2616080025,0.08302399885,1.2616080025,95.2386993462572,98.53964147631507,4.898993530513018,256,64,0,4,20,128,20260921-091009-fb0e1a,31
deepseek_v4_pro,4,7168,3072,384,6,16,cp.async,valid,0.10031577349895007,1.348656,cutlass_stock,0.10794164662821992,1.253376005,92.93518918093272,0.10568655392408392,1.280119985,0.15163199975000002,1.280119985,94.91819893286353,97.9108223984176,6.081310578828125,256,64,0,4,20,128,20260921-091009-fb0e1a,32
deepseek_v4_pro,4,7168,3072,384,6,32,cp.async,valid,0.19499617818200887,1.3876320149999999,cutlass_stock,0.21257002896574956,1.2729119949999999,91.7326770527127,0.2095138434977164,1.291480005,0.26835199425,1.291480005,93.07078469215054,98.56226887538998,6.011392905200452,256,64,0,4,20,128,20260921-091009-fb0e1a,33
deepseek_v4_pro,4,7168,3072,384,6,64,cp.async,valid,0.38998561482171085,1.3876560025,cutlass_stock,0.42379764683814963,1.27694404,92.02165649840153,0.4204444831304,1.28712803,0.457880005,1.28712803,92.75555524431928,99.20878189561297,11.365929287651365,256,64,0,4,20,128,20260921-091009-fb0e1a,34
deepseek_v4_pro,4,7168,3072,384,6,96,cp.async,valid,0.5666515987689754,1.4325360075,cutlass_stock,0.6286349948503743,1.2912879899999998,90.1400022924031,0.6232102665432538,1.302527995,0.6620239915,1.302527995,90.92462515292132,99.13706230935941,14.370041934181522,256,64,0,4,20,128,20260921-091009-fb0e1a,35
deepseek_v4_pro,4,7168,3072,384,6,128,cp.async,valid,0.7298888596708506,1.4828720075,deepgemm_m128,0.8361751485700886,1.29438403,87.2889921350815,0.8143073895570783,1.3291439725,0.8704159855,1.3291439725,89.6330880735167,97.38478726013258,17.884214966543578,256,64,0,4,20,128,20260921-091009-fb0e1a,36
deepseek_v4_pro,4,7168,3072,384,6,192,tma,valid,0.586918940359169,2.7661360475,deepgemm_m256,0.9750268185017953,1.6650799825,60.19515865840652,0.8289444382258344,1.9585120100000002,0.5335359875,1.9585120100000002,70.80317006714401,85.0176038746885,0.5136414028818814,256,64,0,4,20,128,20260921-091009-fb0e1a,37
deepseek_v4_pro,4,7168,3072,384,6,256,tma,valid,0.9899098194465772,2.1867279975,deepgemm_m256,1.173254281164534,1.845007985,84.37299870442622,1.0638212711338244,2.034799995,0.56941600125,2.034799995,93.05226792387106,90.67269459080178,0.1071926870959583,256,64,0,4,20,128,20260921-091009-fb0e1a,38
deepseek_v4_pro,4,7168,3072,384,6,384,tma,valid,1.0741993560195267,3.0227119925,cutlass_stock,1.1974497829419044,2.71159202,89.70725714947517,1.146644758330811,2.83173603,0.8335520030000001,2.83173603,93.68196629470977,95.75723129814469,-1.697283188980503,256,64,1,8,20,128,20260921-091009-fb0e1a,39
deepseek_v4_pro,4,7168,3072,384,6,512,tma,valid,1.1269077335791697,3.841775955,deepgemm_m256,1.2973834414597571,3.336968005,86.86003671445229,1.1955028492827762,3.62134397,1.0865039825,3.62134397,94.2622373719344,92.14722579915545,-1.113024171655519,256,64,1,8,20,128,20260921-091009-fb0e1a,40
deepseek_v4_pro,4,7168,3072,384,6,1024,tma,valid,1.1411067391249592,7.587944029999999,deepgemm_m256,1.3502092344189993,6.412823915,84.5133265301642,1.2175107801190874,7.1117678875,2.175071955,7.1117678875,93.72456965131306,90.17200809198934,-0.5838753201767855,256,64,1,8,20,128,20260921-091009-fb0e1a,41
deepseek_v4_pro,4,7168,3072,384,6,2048,tma,valid,1.1265593540321992,15.371855975,cutlass_stock,1.3316621941081963,13.004280075,84.59798280799336,1.191259311313857,14.5369761,4.348199845,14.5369761,94.56877636403954,89.45656913475975,-0.9295928561417477,256,64,1,8,20,128,20260921-091009-fb0e1a,42
deepseek_v4_pro,4,7168,3072,384,6,4096,tma,insufficient_memory,,,,,,,,,,,,,,,,,,,,20260921-091009-fb0e1a,43
deepseek_v4_pro,4,7168,3072,384,6,8192,tma,insufficient_memory,,,,,,,,,,,,,,,,,,,,20260921-091009-fb0e1a,44
deepseek_v4_pro,8,7168,3072,384,6,1,cp.async,valid,0.006156884185266028,0.6866879909999999,cutlass_stock,0.006799911177126499,0.6217520085,90.54359718662971,0.00669974134040083,0.63104800875,0.0441760011,0.63104800875,91.89734159046917,98.5268949238246,6.019618923261483,256,64,0,4,20,128,20260921-091950-ab6869,30
deepseek_v4_pro,8,7168,3072,384,6,8,cp.async,valid,0.047722801382396825,0.708736002,cutlass_stock,0.053605406558239005,0.6309600025,89.02609726604518,0.0528046671065613,0.6405279932500001,0.05543200115000001,0.6405279932500001,90.3761049872559,98.5062337866839,3.176357548716724,256,64,0,4,20,128,20260921-091950-ab6869,31
deepseek_v4_pro,8,7168,3072,384,6,16,cp.async,valid,0.09531004741496187,0.7097440065,cutlass_stock,0.10660124041034497,0.6345679905,89.40800974555324,0.10451156073521552,0.6472560015,0.10039199695,0.6472560015,91.19569810696245,98.03972292715775,7.925110107992173,256,64,0,4,20,128,20260921-091950-ab6869,32
deepseek_v4_pro,8,7168,3072,384,6,32,cp.async,valid,0.1839679115148245,0.735407978,cutlass_stock,0.2107054913951296,0.64208801075,87.31044943192063,0.2077035939763431,0.651367977,0.1638399995,0.651367977,88.57232943970048,98.57531125605212,8.081506698041284,256,64,0,4,20,128,20260921-091950-ab6869,33
deepseek_v4_pro,8,7168,3072,384,6,64,cp.async,valid,0.3658899484915698,0.7395200135,cutlass_stock,0.42066674368079304,0.643223986,86.97857722007411,0.41670197675969384,0.649344027,0.27244798800000003,0.649344027,87.80614657428741,99.05750407403069,14.521849448229961,256,64,0,4,20,128,20260921-091950-ab6869,34
deepseek_v4_pro,8,7168,3072,384,6,96,cp.async,valid,0.5304715725698164,0.76511999975,deepgemm_m128,0.6271701607920762,0.647151977,84.58176197347534,0.6144845349740167,0.6605120005,0.37740000325,0.6605120005,86.32789637126461,97.97732312359403,20.86888420145494,256,64,0,4,20,128,20260921-091950-ab6869,35
deepseek_v4_pro,8,7168,3072,384,6,128,cp.async,valid,0.6766197414524909,0.79980799575,deepgemm_m128,0.836113158902766,0.647239998,80.92442204120088,0.8067950720898716,0.67076002075,0.490607992,0.67076002075,83.86513067064446,96.49352644427117,28.115746897370286,256,64,0,4,20,128,20260921-091950-ab6869,36
deepseek_v4_pro,8,7168,3072,384,6,192,tma,valid,0.5689360220290105,1.42678401,deepgemm_m256,1.114757857444503,0.728183985,51.03673575652141,0.8209965208817239,0.9887360035,0.299136013,0.9887360035,69.29822569990814,73.64796896464992,0.6212560862663308,256,64,0,4,20,128,20260921-091950-ab6869,37
deepseek_v4_pro,8,7168,3072,384,6,256,tma,valid,0.9587320364384991,1.1289199875,deepgemm_m256,1.460873234368541,0.74087999775,65.62732575854938,1.0475043572896807,1.0332479775,0.32994400700000004,1.0332479775,91.52535068389868,71.70398722120895,1.0133563606517404,256,64,0,4,20,128,20260921-091950-ab6869,38
deepseek_v4_pro,8,7168,3072,384,6,384,tma,valid,1.0568490099791379,1.5361680075,cutlass_stock,1.345799897176096,1.206344005,78.52943161882638,1.1593231758537432,1.40038401,0.4526240005,1.40038401,91.16086281988268,86.14380029946214,-0.9373976303174825,256,64,1,8,20,128,20260921-091950-ab6869,39
deepseek_v4_pro,8,7168,3072,384,6,512,tma,valid,1.1293346880729533,1.916759965,deepgemm_m256,1.4129510086760027,1.5320159750000002,79.92737760463399,1.2156059423208396,1.7807279825,0.6083680095,1.7807279825,92.9030246361599,86.03312746560943,1.6214885049521621,256,64,1,8,20,128,20260921-091950-ab6869,40
deepseek_v4_pro,8,7168,3072,384,6,1024,tma,valid,1.1963009715087007,3.6189279599999997,cutlass_stock,1.348669744414731,3.2100720375,88.70229175548441,1.2793005153533155,3.3841360825,1.1684799775,3.3841360825,93.51211518728326,94.85647028498299,1.978266237717552,256,64,1,8,20,128,20260921-091950-ab6869,41
deepseek_v4_pro,8,7168,3072,384,6,2048,tma,valid,1.145093175076721,7.5615279675,cutlass_stock,1.3868189557440038,6.243535995,82.56976661112904,1.2295982778304584,7.0418560475000005,2.32912004,7.0418560475000005,93.12742183545988,88.66321539214907,0.7728593050396526,256,64,1,8,20,128,20260921-091950-ab6869,42
deepseek_v4_pro,8,7168,3072,384,6,4096,tma,valid,1.1246681989084335,15.397704099999999,cutlass_stock,1.30819248995496,13.237584125,85.97115543349089,1.1990934951794316,14.441999899999999,4.62669599,14.441999899999999,93.79320323476018,91.66032555505004,0.46401641787623404,256,64,1,8,20,128,20260921-091950-ab6869,43
deepseek_v4_pro,8,7168,3072,384,6,8192,tma,valid,1.0884756594517755,31.819376000000002,,,,,1.1411476496000355,30.350688,9.252904175,30.350688,95.38429666251155,,,256,64,1,8,20,128,20260921-091950-ab6869,44
deepseek_v32,4,7168,2048,256,8,1,cp.async,valid,0.005815542232392344,0.6462159905,cutlass_stock,0.006822086244367761,0.55087201325,85.24580346948255,0.0062951373836955034,0.596984014,0.08398399875,0.596984014,92.38149825696708,92.27583994401566,7.812866826606291,256,64,1,1,40,108,20260921-091009-fb0e1a,45
deepseek_v32,4,7168,2048,256,8,8,cp.async,valid,0.04516834150770106,0.665616006,cutlass_stock,0.054067107707702185,0.5560639795,83.54125719446715,0.049882482549853974,0.602712005,0.10864,0.602712005,90.54950595644179,92.26031253517175,7.718564312890042,256,64,1,1,40,108,20260921-091009-fb0e1a,46
deepseek_v32,4,7168,2048,256,8,16,cp.async,valid,0.08922991310290691,0.673872024,cutlass_stock,0.10664140285579515,0.563848004,83.67286130281616,0.09769155429871237,0.615503997,0.1199039965,0.615503997,91.33841071876876,91.60752923591492,10.037512923967306,256,64,1,1,40,108,20260921-091009-fb0e1a,47
deepseek_v32,4,7168,2048,256,8,32,cp.async,valid,0.17955977862852057,0.6697439995,cutlass_stock,0.2110015762758899,0.5699440090000001,85.09878542032389,0.19576732309005868,0.6142960040000001,0.129072003,0.6142960040000001,91.72101645682606,92.78002873025363,12.239900142621597,256,64,1,1,40,108,20260921-091009-fb0e1a,48
deepseek_v32,4,7168,2048,256,8,64,cp.async,valid,0.34850029025834617,0.69015198925,cutlass_stock,0.4215652781280881,0.5705360024999999,82.66816750322073,0.3882180491521067,0.6195440142499999,0.20571999625,0.6195440142499999,89.76921372396087,92.0896642332462,19.16215584536911,256,64,1,1,40,108,20260921-091009-fb0e1a,49
deepseek_v32,4,7168,2048,256,8,96,cp.async,valid,0.5047417031910407,0.7147759945000001,deepgemm_m128,0.6235779454815131,0.57855999475,80.94284072238801,0.5747130364163194,0.627751991,0.283688009,0.627751991,87.82499633876554,92.16378490944523,25.65391100302261,256,64,1,1,40,108,20260921-091009-fb0e1a,50
deepseek_v32,4,7168,2048,256,8,128,cp.async,valid,0.6487446059757178,0.741487995,deepgemm_m128,0.8297621145368598,0.57972800725,78.18440907462029,0.7540416201883848,0.637944013,0.3614960015,0.637944013,86.03564957245196,90.87443340423667,29.263319832979917,256,64,1,1,40,108,20260921-091009-fb0e1a,51
