id,m,n,k,operand_layout,p50_ms,p95_ms,pflops,algorithm,tile,split_k,workspace_bytes,sms,half_drift,run_id,source_id,library_sha256
"kimi_linear_48b.mla_input_packed.dgrad.s131072.cp4",32768,2304,6720,"nn",0.741424024105072,0.7695279777050018,1.3685637242531572,66,24,1,0,148,0.03698825093369411,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_input_packed.dgrad.s262144.cp8",32768,2304,6720,"nn",0.741424024105072,0.7695279777050018,1.3685637242531572,66,24,1,0,148,0.03698825093369411,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_input_packed.dgrad.s262144.cp4",65536,2304,6720,"nn",1.4483359456062317,1.4910928070545197,1.4011749508230034,66,23,1,0,148,0.028302840708348827,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_input_packed.dgrad.s524288.cp8",65536,2304,6720,"nn",1.4483359456062317,1.4910928070545197,1.4011749508230034,66,23,1,0,148,0.028302840708348827,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_input_packed.dgrad.s524288.cp4",131072,2304,6720,"nn",2.9116801023483276,2.9355984210968016,1.393952615689664,66,23,1,0,148,0.0009891527689542612,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s16384.cp4",4096,128,4096,"nn",0.011471999809145927,0.012945599853992462,0.3743869741503904,66,15,1,0,148,0.011157605078630676,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s16384.cp4",4096,128,4096,"nn",0.011471999809145927,0.012945599853992462,0.3743869741503904,66,15,1,0,148,0.011157605078630676,"20260910-145720-b26485","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s16384.cp8",2048,128,4096,"nn",0.011231999844312668,0.012212800281122326,0.1911933473794856,66,13,1,0,148,0.005698049164413262,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s16384.cp8",2048,128,4096,"nn",0.011231999844312668,0.012212800281122326,0.1911933473794856,66,13,1,0,148,0.005698049164413262,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s65536.cp4",16384,128,4096,"nn",0.029360000044107437,0.03077920051291585,0.5851454072953248,66,19,1,0,148,0.0021798531073374643,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s131072.cp8",16384,128,4096,"nn",0.029360000044107437,0.03077920051291585,0.5851454072953248,66,19,1,0,148,0.0021798531073374643,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s65536.cp4",16384,128,4096,"nn",0.029360000044107437,0.03077920051291585,0.5851454072953248,66,19,1,0,148,0.0021798531073374643,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s131072.cp8",16384,128,4096,"nn",0.029360000044107437,0.03077920051291585,0.5851454072953248,66,19,1,0,148,0.0021798531073374643,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s65536.cp8",8192,128,4096,"nn",0.013391999993473291,0.014865599991753697,0.641422834243308,66,17,1,0,148,0.004778939369488636,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s65536.cp8",8192,128,4096,"nn",0.013391999993473291,0.014865599991753697,0.641422834243308,66,17,1,0,148,0.004778939369488636,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s131072.cp4",32768,128,4096,"nn",0.05358400009572506,0.0543248001486063,0.6412313061103705,66,19,1,0,148,0.0029859191688342314,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s262144.cp8",32768,128,4096,"nn",0.05358400009572506,0.0543248001486063,0.6412313061103705,66,19,1,0,148,0.0029859191688342314,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s131072.cp4",32768,128,4096,"nn",0.05358400009572506,0.0543248001486063,0.6412313061103705,66,19,1,0,148,0.0029859191688342314,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s262144.cp8",32768,128,4096,"nn",0.05358400009572506,0.0543248001486063,0.6412313061103705,66,19,1,0,148,0.0029859191688342314,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s262144.cp4",65536,128,4096,"nn",0.09171199798583984,0.09333600290119648,0.7492964742367749,66,22,1,0,148,0.0003489210176047917,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s524288.cp8",65536,128,4096,"nn",0.09171199798583984,0.09333600290119648,0.7492964742367749,66,22,1,0,148,0.0003489210176047917,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s262144.cp4",65536,128,4096,"nn",0.09171199798583984,0.09333600290119648,0.7492964742367749,66,22,1,0,148,0.0003489210176047917,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s524288.cp8",65536,128,4096,"nn",0.09171199798583984,0.09333600290119648,0.7492964742367749,66,22,1,0,148,0.0003489210176047917,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_f_b.dgrad.s524288.cp4",131072,128,4096,"nn",0.18169599771499634,0.18299519941210746,0.7564225695691064,66,32,1,0,148,0,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.kda_g_b.dgrad.s524288.cp4",131072,128,4096,"nn",0.18169599771499634,0.18299519941210746,0.7564225695691064,66,32,1,0,148,0,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s16384.cp4",4096,512,8192,"nn",0.03548799827694893,0.036742400377988815,0.968207282356588,66,20,1,0,148,0.008115376512257673,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s16384.cp8",2048,512,8192,"nn",0.02051199972629547,0.021539200097322464,0.8375521359809777,66,17,1,0,148,0.009360445814387844,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s65536.cp4",16384,512,8192,"nn",0.1151839978992939,0.1173711996525526,1.1932122167886876,66,513,1,0,148,0.0011112739355258656,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s131072.cp8",16384,512,8192,"nn",0.1151839978992939,0.1173711996525526,1.1932122167886876,66,513,1,0,148,0.0011112739355258656,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s65536.cp8",8192,512,8192,"nn",0.06497600302100182,0.0667440015822649,1.057613173186233,66,23,1,0,148,0.004432324689168812,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s131072.cp4",32768,512,8192,"nn",0.23110400140285492,0.23381279557943344,1.1894121489694134,66,32,1,0,148,0.004430874800367551,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s262144.cp8",32768,512,8192,"nn",0.23110400140285492,0.23381279557943344,1.1894121489694134,66,32,1,0,148,0.004430874800367551,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s262144.cp4",65536,512,8192,"nn",0.4697439968585968,0.47244000285863874,1.1703306855744418,66,20,1,0,148,0.01015023924956698,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s524288.cp8",65536,512,8192,"nn",0.4697439968585968,0.47244000285863874,1.1703306855744418,66,20,1,0,148,0.01015023924956698,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"kimi_linear_48b.mla_kv_b.dgrad.s524288.cp4",131072,512,8192,"nn",0.8054240047931671,0.8221343934535981,1.3651339185729319,66,513,1,0,148,0.0017083836792190499,"20260910-150310-39bafc","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s16384.cp4",4096,4096,4096,"tn",0.10691200196743011,0.10863040015101433,1.28553343818096,66,23,1,0,148,0.0011972554278250802,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s16384.cp4",4096,4096,4096,"tn",0.10691200196743011,0.10863040015101433,1.28553343818096,66,23,1,0,148,0.0011972554278250802,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s16384.cp4",4096,4096,4096,"tn",0.10691200196743011,0.10863040015101433,1.28553343818096,66,23,1,0,148,0.0011972554278250802,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s16384.cp8",4096,4096,2048,"tn",0.0599839985370636,0.06154559925198555,1.1456301415708197,66,20,1,0,148,0.004267775244456656,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s16384.cp8",4096,4096,2048,"tn",0.0599839985370636,0.06154559925198555,1.1456301415708197,66,20,1,0,148,0.004267775244456656,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s16384.cp8",4096,4096,2048,"tn",0.0599839985370636,0.06154559925198555,1.1456301415708197,66,20,1,0,148,0.004267775244456656,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s65536.cp4",4096,4096,16384,"tn",0.4102399945259094,0.41651519685983657,1.3400834175695642,66,23,1,0,148,0.001013993812007959,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s131072.cp8",4096,4096,16384,"tn",0.4102399945259094,0.41651519685983657,1.3400834175695642,66,23,1,0,148,0.001013993812007959,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s65536.cp4",4096,4096,16384,"tn",0.4102399945259094,0.41651519685983657,1.3400834175695642,66,23,1,0,148,0.001013993812007959,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s131072.cp8",4096,4096,16384,"tn",0.4102399945259094,0.41651519685983657,1.3400834175695642,66,23,1,0,148,0.001013993812007959,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s65536.cp4",4096,4096,16384,"tn",0.4102399945259094,0.41651519685983657,1.3400834175695642,66,23,1,0,148,0.001013993812007959,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s131072.cp8",4096,4096,16384,"tn",0.4102399945259094,0.41651519685983657,1.3400834175695642,66,23,1,0,148,0.001013993812007959,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s65536.cp8",4096,4096,8192,"tn",0.21747200191020966,0.2233615979552269,1.2639691754780105,66,20,1,0,148,0.003237154453256028,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s65536.cp8",4096,4096,8192,"tn",0.21747200191020966,0.2233615979552269,1.2639691754780105,66,20,1,0,148,0.003237154453256028,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s65536.cp8",4096,4096,8192,"tn",0.21747200191020966,0.2233615979552269,1.2639691754780105,66,20,1,0,148,0.003237154453256028,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s131072.cp4",4096,4096,32768,"tn",0.7597119808197021,0.7831632047891617,1.447274303334885,66,447,1,0,148,0.021818784652450067,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s262144.cp8",4096,4096,32768,"tn",0.7597119808197021,0.7831632047891617,1.447274303334885,66,447,1,0,148,0.021818784652450067,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s131072.cp4",4096,4096,32768,"tn",0.7597119808197021,0.7831632047891617,1.447274303334885,66,447,1,0,148,0.021818784652450067,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s262144.cp8",4096,4096,32768,"tn",0.7597119808197021,0.7831632047891617,1.447274303334885,66,447,1,0,148,0.021818784652450067,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s131072.cp4",4096,4096,32768,"tn",0.7597119808197021,0.7831632047891617,1.447274303334885,66,447,1,0,148,0.021818784652450067,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s262144.cp8",4096,4096,32768,"tn",0.7597119808197021,0.7831632047891617,1.447274303334885,66,447,1,0,148,0.021818784652450067,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s262144.cp4",4096,4096,65536,"tn",1.4832159876823425,1.501918411254883,1.482604876035735,66,513,1,0,148,0.011844527267967048,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s524288.cp8",4096,4096,65536,"tn",1.4832159876823425,1.501918411254883,1.482604876035735,66,513,1,0,148,0.011844527267967048,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s262144.cp4",4096,4096,65536,"tn",1.4832159876823425,1.501918411254883,1.482604876035735,66,513,1,0,148,0.011844527267967048,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s524288.cp8",4096,4096,65536,"tn",1.4832159876823425,1.501918411254883,1.482604876035735,66,513,1,0,148,0.011844527267967048,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s262144.cp4",4096,4096,65536,"tn",1.4832159876823425,1.501918411254883,1.482604876035735,66,513,1,0,148,0.011844527267967048,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s524288.cp8",4096,4096,65536,"tn",1.4832159876823425,1.501918411254883,1.482604876035735,66,513,1,0,148,0.011844527267967048,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_small.qkv.wgrad.s524288.cp4",4096,4096,131072,"tn",3.1128640174865723,3.171684813499451,1.4128617525204734,66,210,2,134217744,148,0.01730115228681208,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_small.oproj.wgrad.s524288.cp4",4096,4096,131072,"tn",3.1128640174865723,3.171684813499451,1.4128617525204734,66,210,2,134217744,148,0.01730115228681208,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"llama3_8b.oproj.wgrad.s524288.cp4",4096,4096,131072,"tn",3.1128640174865723,3.171684813499451,1.4128617525204734,66,210,2,134217744,148,0.01730115228681208,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_medium.qkv.wgrad.s16384.cp4",5120,5120,4096,"tn",0.17003200203180313,0.17362879514694213,1.2629879212963275,66,20,1,0,148,0.0001881574803618846,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_medium.oproj.wgrad.s16384.cp4",5120,5120,4096,"tn",0.17003200203180313,0.17362879514694213,1.2629879212963275,66,20,1,0,148,0.0001881574803618846,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_14b_32b.oproj.wgrad.s16384.cp4",5120,5120,4096,"tn",0.17003200203180313,0.17362879514694213,1.2629879212963275,66,20,1,0,148,0.0001881574803618846,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_medium.qkv.wgrad.s16384.cp8",5120,5120,2048,"tn",0.09097599983215332,0.09273919835686684,1.180247346532059,66,20,1,0,148,0.0007034875950322474,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_medium.oproj.wgrad.s16384.cp8",5120,5120,2048,"tn",0.09097599983215332,0.09273919835686684,1.180247346532059,66,20,1,0,148,0.0007034875950322474,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"qwen25_14b_32b.oproj.wgrad.s16384.cp8",5120,5120,2048,"tn",0.09097599983215332,0.09273919835686684,1.180247346532059,66,20,1,0,148,0.0007034875950322474,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_medium.qkv.wgrad.s65536.cp4",5120,5120,16384,"tn",0.6115039885044098,0.6184144020080566,1.4047225780176664,66,513,1,0,148,0.0015175448271035515,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"artificial_medium.qkv.wgrad.s131072.cp8",5120,5120,16384,"tn",0.6115039885044098,0.6184144020080566,1.4047225780176664,66,513,1,0,148,0.0015175448271035515,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
"representative_medium.oproj.wgrad.s65536.cp4",5120,5120,16384,"tn",0.6115039885044098,0.6184144020080566,1.4047225780176664,66,513,1,0,148,0.0015175448271035515,"20260910-150324-a0b36f","228e3d7b176baa98307e15dd5e01f34b67a62c0b98f5d08670d29b6f6d060e03","fc257ced4151346f3eab61fe5e56dbd8ba9fee301c741c7872e59d10148bfe28"
